stationen,ort,jahr,niederschlag,lat,lon
OPF,Opfikon,1997,978.2,47.43333333,8.566666667
OPF,Opfikon,1998,1084.9,47.43333333,8.566666667
OPF,Opfikon,1999,1539.4,47.43333333,8.566666667
OPF,Opfikon,2000,1184.2,47.43333333,8.566666667
OPF,Opfikon,2001,1640.6,47.43333333,8.566666667
OPF,Opfikon,2002,1364,47.43333333,8.566666667
OPF,Opfikon,2003,861.4,47.43333333,8.566666667
OPF,Opfikon,2004,1189.5,47.43333333,8.566666667
OPF,Opfikon,2005,1064.2,47.43333333,8.566666667
OPF,Opfikon,2006,1244.5,47.43333333,8.566666667
OPF,Opfikon,2007,1200.8,47.43333333,8.566666667
OPF,Opfikon,2008,1111.5,47.43333333,8.566666667
OPF,Opfikon,2009,1118.1,47.43333333,8.566666667
OPF,Opfikon,2010,1189.8,47.43333333,8.566666667
OPF,Opfikon,2011,964.9,47.43333333,8.566666667
OPF,Opfikon,2012,1379.7,47.43333333,8.566666667
OPF,Opfikon,2013,1252,47.43333333,8.566666667
OPF,Opfikon,2014,1157.6,47.43333333,8.566666667
OPF,Opfikon,2015,921.9,47.43333333,8.566666667
OPF,Opfikon,2016,1277.1,47.43333333,8.566666667
OPF,Opfikon,2017,986.8,47.43333333,8.566666667
OPF,Opfikon,2018,984.1,47.43333333,8.566666667
OPF,Opfikon,2019,1025.6,47.43333333,8.566666667
OPF,Opfikon,2020,830.7,47.43333333,8.566666667
OPF,Opfikon,2021,1129.9,47.43333333,8.566666667
OPF,Opfikon,2022,882.9,47.43333333,8.566666667
BOZ,Orbe,1939,1228.8,46.73333333,6.55
BOZ,Orbe,1940,1091.9,46.73333333,6.55
BOZ,Orbe,1941,873.3,46.73333333,6.55
BOZ,Orbe,1942,862.9,46.73333333,6.55
BOZ,Orbe,1943,826.9,46.73333333,6.55
BOZ,Orbe,1944,919.9,46.73333333,6.55
BOZ,Orbe,1945,748.1,46.73333333,6.55
BOZ,Orbe,1946,921.2,46.73333333,6.55
BOZ,Orbe,1947,859.2,46.73333333,6.55
BOZ,Orbe,1948,948.4,46.73333333,6.55
BOZ,Orbe,1949,708,46.73333333,6.55
BOZ,Orbe,1950,1190,46.73333333,6.55
BOZ,Orbe,1951,1247.6,46.73333333,6.55
BOZ,Orbe,1952,1179.5,46.73333333,6.55
BOZ,Orbe,1953,671.4,46.73333333,6.55
BOZ,Orbe,1954,1246.2,46.73333333,6.55
BOZ,Orbe,1955,1202.4,46.73333333,6.55
BOZ,Orbe,1956,1184,46.73333333,6.55
BOZ,Orbe,1957,917.4,46.73333333,6.55
BOZ,Orbe,1958,944.5,46.73333333,6.55
BOZ,Orbe,1959,813.1,46.73333333,6.55
BOZ,Orbe,1960,1137.7,46.73333333,6.55
BOZ,Orbe,1961,846.1,46.73333333,6.55
BOZ,Orbe,1962,801.2,46.73333333,6.55
BOZ,Orbe,1963,1058.6,46.73333333,6.55
BOZ,Orbe,1964,616.2,46.73333333,6.55
BOZ,Orbe,1965,1076.7,46.73333333,6.55
BOZ,Orbe,1966,871.5,46.73333333,6.55
BOZ,Orbe,1967,793.1,46.73333333,6.55
BOZ,Orbe,1968,931.5,46.73333333,6.55
BOZ,Orbe,1969,713.5,46.73333333,6.55
BOZ,Orbe,1970,944,46.73333333,6.55
BOZ,Orbe,1971,626.3,46.73333333,6.55
BOZ,Orbe,1972,555.3,46.73333333,6.55
BOZ,Orbe,1973,574.5,46.73333333,6.55
BOZ,Orbe,1974,759.6,46.73333333,6.55
BOZ,Orbe,1975,844.4,46.73333333,6.55
BOZ,Orbe,1976,647.2,46.73333333,6.55
BOZ,Orbe,1977,1003.7,46.73333333,6.55
BOZ,Orbe,1978,938.9,46.73333333,6.55
BOZ,Orbe,1979,953,46.73333333,6.55
BOZ,Orbe,1980,925.4,46.73333333,6.55
BOZ,Orbe,1981,1000,46.73333333,6.55
BOZ,Orbe,1982,974.4,46.73333333,6.55
BOZ,Orbe,1983,871,46.73333333,6.55
BOZ,Orbe,1984,816.5,46.73333333,6.55
BOZ,Orbe,1985,796.8,46.73333333,6.55
BOZ,Orbe,1986,1022.1,46.73333333,6.55
BOZ,Orbe,1987,988.3,46.73333333,6.55
BOZ,Orbe,1988,1050,46.73333333,6.55
BOZ,Orbe,1989,669.5,46.73333333,6.55
BOZ,Orbe,1990,821.6,46.73333333,6.55
BOZ,Orbe,1991,776.3,46.73333333,6.55
BOZ,Orbe,1992,941.9,46.73333333,6.55
BOZ,Orbe,1993,981.6,46.73333333,6.55
BOZ,Orbe,1994,945.5,46.73333333,6.55
BOZ,Orbe,1995,990.7,46.73333333,6.55
BOZ,Orbe,1996,865.1,46.73333333,6.55
BOZ,Orbe,1997,799.1,46.73333333,6.55
BOZ,Orbe,1998,739.7,46.73333333,6.55
BOZ,Orbe,1999,1097.2,46.73333333,6.55
BOZ,Orbe,2000,873,46.73333333,6.55
BOZ,Orbe,2001,1084.5,46.73333333,6.55
BOZ,Orbe,2002,1056.1,46.73333333,6.55
BOZ,Orbe,2003,615.3,46.73333333,6.55
BOZ,Orbe,2004,905.3,46.73333333,6.55
BOZ,Orbe,2005,747.7,46.73333333,6.55
BOZ,Orbe,2006,853.7,46.73333333,6.55
BOZ,Orbe,2007,1011.2,46.73333333,6.55
BOZ,Orbe,2008,844.2,46.73333333,6.55
BOZ,Orbe,2009,702.4,46.73333333,6.55
BOZ,Orbe,2010,640.5,46.73333333,6.55
BOZ,Orbe,2011,639.8,46.73333333,6.55
BOZ,Orbe,2012,1054.9,46.73333333,6.55
BOZ,Orbe,2013,953.1,46.73333333,6.55
BOZ,Orbe,2014,932,46.73333333,6.55
BOZ,Orbe,2015,676.9,46.73333333,6.55
BOZ,Orbe,2016,901.1,46.73333333,6.55
BOZ,Orbe,2017,670.8,46.73333333,6.55
BOZ,Orbe,2018,810.9,46.73333333,6.55
BOZ,Orbe,2019,879.4,46.73333333,6.55
BOZ,Orbe,2020,806.1,46.73333333,6.55
BOZ,Orbe,2021,962.1,46.73333333,6.55
BOZ,Orbe,2022,638.3,46.73333333,6.55
VDORN,Orbe,2011,745.3,46.71666667,6.533333333
VDORN,Orbe,2012,,46.71666667,6.533333333
VDORN,Orbe,2013,994.5,46.71666667,6.533333333
VDORN,Orbe,2014,919.3,46.71666667,6.533333333
VDORN,Orbe,2015,724.1,46.71666667,6.533333333
VDORN,Orbe,2016,878.1,46.71666667,6.533333333
VDORN,Orbe,2017,745.1,46.71666667,6.533333333
VDORN,Orbe,2018,794.8,46.71666667,6.533333333
VDORN,Orbe,2019,5551.2,46.71666667,6.533333333
VDORN,Orbe,2020,801.6,46.71666667,6.533333333
VDNOC,Orny / Nozon,2012,980.7,46.68333333,6.533333333
VDNOC,Orny / Nozon,2013,879.3,46.68333333,6.533333333
VDNOC,Orny / Nozon,2014,893.8,46.68333333,6.533333333
VDNOC,Orny / Nozon,2015,626.2,46.68333333,6.533333333
VDNOC,Orny / Nozon,2016,823.6,46.68333333,6.533333333
VDNOC,Orny / Nozon,2017,627,46.68333333,6.533333333
VDNOC,Orny / Nozon,2018,759.3,46.68333333,6.533333333
VDNOC,Orny / Nozon,2019,879.9,46.68333333,6.533333333
VDNOC,Orny / Nozon,2020,847,46.68333333,6.533333333
VDNOC,Orny / Nozon,2021,,46.68333333,6.533333333
VDNOC,Orny / Nozon,2022,711.2,46.68333333,6.533333333
ORO,Oron,2013,1379,46.56666667,6.85
ORO,Oron,2014,1151.3,46.56666667,6.85
ORO,Oron,2015,,46.56666667,6.85
ORO,Oron,2016,1454.3,46.56666667,6.85
ORO,Oron,2017,916.1,46.56666667,6.85
ORO,Oron,2018,1015.3,46.56666667,6.85
ORO,Oron,2019,1193.7,46.56666667,6.85
ORO,Oron,2020,1085.9,46.56666667,6.85
ORO,Oron,2021,1296,46.56666667,6.85
ORO,Oron,2022,1102.3,46.56666667,6.85
ORS,Orsières,1930,937.5,46.01666667,7.15
ORS,Orsières,1931,789.9,46.01666667,7.15
ORS,Orsières,1932,709.7,46.01666667,7.15
ORS,Orsières,1933,631,46.01666667,7.15
ORS,Orsières,1934,788.6,46.01666667,7.15
ORS,Orsières,1935,972.2,46.01666667,7.15
ORS,Orsières,1936,799.2,46.01666667,7.15
ORS,Orsières,1937,850,46.01666667,7.15
ORS,Orsières,1938,689.3,46.01666667,7.15
ORS,Orsières,1939,802.1,46.01666667,7.15
ORS,Orsières,1940,974.1,46.01666667,7.15
ORS,Orsières,1941,618.8,46.01666667,7.15
ORS,Orsières,1942,615.7,46.01666667,7.15
ORS,Orsières,1943,594.8,46.01666667,7.15
ORS,Orsières,1944,974.9,46.01666667,7.15
ORS,Orsières,1945,698.6,46.01666667,7.15
ORS,Orsières,1946,843,46.01666667,7.15
ORS,Orsières,1947,731.9,46.01666667,7.15
ORS,Orsières,1948,701.4,46.01666667,7.15
ORS,Orsières,1949,620.6,46.01666667,7.15
ORS,Orsières,1950,877.6,46.01666667,7.15
ORS,Orsières,1951,809.9,46.01666667,7.15
ORS,Orsières,1952,959.8,46.01666667,7.15
ORS,Orsières,1953,537.8,46.01666667,7.15
ORS,Orsières,1954,907.5,46.01666667,7.15
ORS,Orsières,1955,850.2,46.01666667,7.15
ORS,Orsières,1956,595.9,46.01666667,7.15
ORS,Orsières,1957,720.9,46.01666667,7.15
ORS,Orsières,1958,929,46.01666667,7.15
ORS,Orsières,1959,728,46.01666667,7.15
ORS,Orsières,1960,959.6,46.01666667,7.15
ORS,Orsières,1961,,46.01666667,7.15
ORS,Orsières,1962,,46.01666667,7.15
ORS,Orsières,1963,,46.01666667,7.15
ORS,Orsières,1964,,46.01666667,7.15
ORS,Orsières,1965,,46.01666667,7.15
ORS,Orsières,1966,,46.01666667,7.15
ORS,Orsières,1967,,46.01666667,7.15
ORS,Orsières,1968,,46.01666667,7.15
ORS,Orsières,1969,744.6,46.01666667,7.15
ORS,Orsières,1970,836.1,46.01666667,7.15
ORS,Orsières,1971,757.1,46.01666667,7.15
ORS,Orsières,1972,666.2,46.01666667,7.15
ORS,Orsières,1973,703.8,46.01666667,7.15
ORS,Orsières,1974,813.3,46.01666667,7.15
ORS,Orsières,1975,679.4,46.01666667,7.15
ORS,Orsières,1976,695.4,46.01666667,7.15
ORS,Orsières,1977,972.1,46.01666667,7.15
ORS,Orsières,1978,898.3,46.01666667,7.15
ORS,Orsières,1979,898.1,46.01666667,7.15
ORS,Orsières,1980,828.2,46.01666667,7.15
ORS,Orsières,1981,1063.4,46.01666667,7.15
ORS,Orsières,1982,828.1,46.01666667,7.15
ORS,Orsières,1983,727.9,46.01666667,7.15
ORS,Orsières,1984,672.8,46.01666667,7.15
ORS,Orsières,1985,809,46.01666667,7.15
ORS,Orsières,1986,843.3,46.01666667,7.15
ORS,Orsières,1987,832,46.01666667,7.15
ORS,Orsières,1988,854.3,46.01666667,7.15
ORS,Orsières,1989,600.3,46.01666667,7.15
ORS,Orsières,1990,903.3,46.01666667,7.15
ORS,Orsières,1991,721,46.01666667,7.15
ORS,Orsières,1992,857,46.01666667,7.15
ORS,Orsières,1993,750.7,46.01666667,7.15
ORS,Orsières,1994,854.9,46.01666667,7.15
ORS,Orsières,1995,1015.9,46.01666667,7.15
ORS,Orsières,1996,812.7,46.01666667,7.15
ORS,Orsières,1997,664.3,46.01666667,7.15
ORS,Orsières,1998,630,46.01666667,7.15
ORS,Orsières,1999,1046.8,46.01666667,7.15
ORS,Orsières,2000,730,46.01666667,7.15
ORS,Orsières,2001,821.8,46.01666667,7.15
ORS,Orsières,2002,854.8,46.01666667,7.15
ORS,Orsières,2003,539.1,46.01666667,7.15
ORS,Orsières,2004,675,46.01666667,7.15
ORS,Orsières,2005,713.5,46.01666667,7.15
ORS,Orsières,2006,711.3,46.01666667,7.15
ORS,Orsières,2007,940,46.01666667,7.15
ORS,Orsières,2008,867.7,46.01666667,7.15
ORS,Orsières,2009,603.7,46.01666667,7.15
ORS,Orsières,2010,631.8,46.01666667,7.15
ORS,Orsières,2011,605.9,46.01666667,7.15
ORS,Orsières,2012,822.6,46.01666667,7.15
ORS,Orsières,2013,810.6,46.01666667,7.15
ORS,Orsières,2014,735.4,46.01666667,7.15
ORS,Orsières,2015,700.5,46.01666667,7.15
ORS,Orsières,2016,779,46.01666667,7.15
ORS,Orsières,2017,707.4,46.01666667,7.15
ORS,Orsières,2018,803.6,46.01666667,7.15
ORS,Orsières,2019,790.4,46.01666667,7.15
ORS,Orsières,2020,773.1,46.01666667,7.15
ORS,Orsières,2021,856.5,46.01666667,7.15
ORS,Orsières,2022,653.1,46.01666667,7.15
ORZ,Orzens,1973,763.9,46.71666667,6.683333333
ORZ,Orzens,1974,905.8,46.71666667,6.683333333
ORZ,Orzens,1975,915.7,46.71666667,6.683333333
ORZ,Orzens,1976,666.6,46.71666667,6.683333333
ORZ,Orzens,1977,1263.6,46.71666667,6.683333333
ORZ,Orzens,1978,1070.7,46.71666667,6.683333333
ORZ,Orzens,1979,1049.8,46.71666667,6.683333333
ORZ,Orzens,1980,1065,46.71666667,6.683333333
ORZ,Orzens,1981,1155.4,46.71666667,6.683333333
ORZ,Orzens,1982,1132.9,46.71666667,6.683333333
ORZ,Orzens,1983,1089.9,46.71666667,6.683333333
ORZ,Orzens,1984,1098.5,46.71666667,6.683333333
ORZ,Orzens,1985,1039.7,46.71666667,6.683333333
ORZ,Orzens,1986,995.9,46.71666667,6.683333333
ORZ,Orzens,1987,1257.8,46.71666667,6.683333333
ORZ,Orzens,1988,1164.4,46.71666667,6.683333333
ORZ,Orzens,1989,759.9,46.71666667,6.683333333
ORZ,Orzens,1990,1016,46.71666667,6.683333333
ORZ,Orzens,1991,948.7,46.71666667,6.683333333
ORZ,Orzens,1992,1006.2,46.71666667,6.683333333
ORZ,Orzens,1993,1019,46.71666667,6.683333333
ORZ,Orzens,1994,1090.9,46.71666667,6.683333333
ORZ,Orzens,1995,1161.6,46.71666667,6.683333333
ORZ,Orzens,1996,1059.7,46.71666667,6.683333333
ORZ,Orzens,1997,1042.7,46.71666667,6.683333333
ORZ,Orzens,1998,711.6,46.71666667,6.683333333
ORZ,Orzens,1999,1173.5,46.71666667,6.683333333
ORZ,Orzens,2000,1072.2,46.71666667,6.683333333
ORZ,Orzens,2001,1155.8,46.71666667,6.683333333
ORZ,Orzens,2002,1117,46.71666667,6.683333333
ORZ,Orzens,2003,722.3,46.71666667,6.683333333
ORZ,Orzens,2004,834.1,46.71666667,6.683333333
ORZ,Orzens,2005,801.1,46.71666667,6.683333333
ORZ,Orzens,2006,1015.9,46.71666667,6.683333333
ORZ,Orzens,2007,1027.4,46.71666667,6.683333333
ORZ,Orzens,2008,1091.2,46.71666667,6.683333333
ORZ,Orzens,2009,763.6,46.71666667,6.683333333
ORZ,Orzens,2010,782,46.71666667,6.683333333
ORZ,Orzens,2011,613.1,46.71666667,6.683333333
ORZ,Orzens,2012,1152,46.71666667,6.683333333
ORZ,Orzens,2013,1225.1,46.71666667,6.683333333
ORZ,Orzens,2014,1159.9,46.71666667,6.683333333
ORZ,Orzens,2015,837.6,46.71666667,6.683333333
ORZ,Orzens,2016,1208.2,46.71666667,6.683333333
ORZ,Orzens,2017,994.4,46.71666667,6.683333333
ORZ,Orzens,2018,905.4,46.71666667,6.683333333
ORZ,Orzens,2019,914.9,46.71666667,6.683333333
ORZ,Orzens,2020,996.8,46.71666667,6.683333333
ORZ,Orzens,2021,1259.5,46.71666667,6.683333333
ORZ,Orzens,2022,772.9,46.71666667,6.683333333
OTE,Otelfingen,1961,1017,47.46666667,8.383333333
OTE,Otelfingen,1962,914.5,47.46666667,8.383333333
OTE,Otelfingen,1963,1056.2,47.46666667,8.383333333
OTE,Otelfingen,1964,893.1,47.46666667,8.383333333
OTE,Otelfingen,1965,1423.4,47.46666667,8.383333333
OTE,Otelfingen,1966,1306.1,47.46666667,8.383333333
OTE,Otelfingen,1967,1002.8,47.46666667,8.383333333
OTE,Otelfingen,1968,1242.5,47.46666667,8.383333333
OTE,Otelfingen,1969,992.7,47.46666667,8.383333333
OTE,Otelfingen,1970,1221.6,47.46666667,8.383333333
OTE,Otelfingen,1971,765.2,47.46666667,8.383333333
OTE,Otelfingen,1972,917.1,47.46666667,8.383333333
OTE,Otelfingen,1973,978,47.46666667,8.383333333
OTE,Otelfingen,1974,1088,47.46666667,8.383333333
OTE,Otelfingen,1975,1071.7,47.46666667,8.383333333
OTE,Otelfingen,1976,858.1,47.46666667,8.383333333
OTE,Otelfingen,1977,1105.6,47.46666667,8.383333333
OTE,Otelfingen,1978,1190.2,47.46666667,8.383333333
OTE,Otelfingen,1979,1268.6,47.46666667,8.383333333
OTE,Otelfingen,1980,1125,47.46666667,8.383333333
OTE,Otelfingen,1981,1394.5,47.46666667,8.383333333
OTE,Otelfingen,1982,1207.1,47.46666667,8.383333333
OTE,Otelfingen,1983,1074.6,47.46666667,8.383333333
OTE,Otelfingen,1984,970.9,47.46666667,8.383333333
OTE,Otelfingen,1985,923.4,47.46666667,8.383333333
OTE,Otelfingen,1986,1274.2,47.46666667,8.383333333
OTE,Otelfingen,1987,1127.1,47.46666667,8.383333333
OTE,Otelfingen,1988,1237.3,47.46666667,8.383333333
OTE,Otelfingen,1989,874.6,47.46666667,8.383333333
OTE,Otelfingen,1990,1213.5,47.46666667,8.383333333
